City_number,Ancient.To,Jan_N_CT_mean,Jan_E_CT_mean,Jan_S_CT_mean,Jan_W_CT_mean,Feb_N_CT_mean,Feb_E_CT_mean,Feb_S_CT_mean,Feb_W_CT_mean,Mar_N_CT_mean,Mar_E_CT_mean,Mar_S_CT_mean,Mar_W_CT_mean,Apr_N_CT_mean,Apr_E_CT_mean,Apr_S_CT_mean,Apr_W_CT_mean,May_N_CT_mean,May_E_CT_mean,May_S_CT_mean,May_W_CT_mean,Jun_N_CT_mean,Jun_E_CT_mean,Jun_S_CT_mean,Jun_W_CT_mean,Jul_N_CT_mean,Jul_E_CT_mean,Jul_S_CT_mean,Jul_W_CT_mean,Aug_N_CT_mean,Aug_E_CT_mean,Aug_S_CT_mean,Aug_W_CT_mean,Sep_N_CT_mean,Sep_E_CT_mean,Sep_S_CT_mean,Sep_W_CT_mean,Oct_N_CT_mean,Oct_E_CT_mean,Oct_S_CT_mean,Oct_W_CT_mean,Nov_N_CT_mean,Nov_E_CT_mean,Nov_S_CT_mean,Nov_W_CT_mean,Dec_N_CT_mean,Dec_E_CT_mean,Dec_S_CT_mean,Dec_W_CT_mean
1,Uxentum,1.6560238623941266,0.3710289272639128,1.2614109953781505,0.1355995060624303,1.9091721171731348,0.4111094279466449,1.1795973522706076,0.14193160123787485,0.7900960687044505,0.9483268039452064,1.6638393345716838,0.09355409059103008,1.369924638185415,0.4366682098658235,1.3545618408972078,0.09452269382372096,2.063890931037095,1.0188870984423268,0.8373692082660692,0.12002685442902485,1.1253710711324536,0.4434102491752521,1.212920907649908,0.08916265373160173,1.5587172540458474,0.8194978606325012,0.8674198262863331,0.11706725888893948,1.012910640991486,0.500418985145049,1.483725516645758,0.10046206644593596,0.949058297652382,0.3844427399941393,1.091118965063009,0.12420964222569186,0.9266930010404671,0.40993656983246674,1.015661759956463,0.10160462066598304,1.049549563913732,0.33578870109878145,1.0469119819971893,0.13855581032531755,1.5771834042158213,0.6542896504874702,1.1537905354220588,0.12740733872192936
2,Neretum,1.8154402412641208,0.6009598045605715,1.359735412180691,0.1508127322646,2.2818638080973264,0.458804159487844,1.2561609862631211,0.23488011742386583,0.8309014880603739,1.1204442004986408,1.977892748978106,0.10080639687220612,1.5809514888733491,0.5232520356707508,1.379161042750149,0.12444473442208072,2.4878875075968927,1.0175089258784136,0.9720164536093384,0.11967890849963432,1.236886681729903,0.48613261835724786,1.4180927608045226,0.11670544098711869,1.8779326337869928,0.8019472551720025,1.0911159472615195,0.1452676972599842,1.1418734091279752,0.6315680911990025,1.7298253788007214,0.11643153275342266,1.084490463605376,0.4678600821393488,1.208842235295762,0.19916138453868473,0.9024636757480724,0.5046337909762635,1.0955203087340557,0.15110898328602582,1.2195220236821025,0.40384950271636383,1.2830580050635232,0.25619859291833613,1.6419362596866796,0.9394613998887784,1.2426169522674628,0.153679969265322
3,Hydruntum,1.0023384107476214,0.5653980009105048,1.0501496962914434,0.12996288305806136,1.0099508712123355,0.41122645628479454,1.0135978973536393,0.21515798388825463,0.9535648944980736,0.7927317237799695,0.9875735151061708,0.09073157370905129,1.2328310164883902,0.5701549935042179,1.3145989690120237,0.0874567805940035,1.20477393310271,0.9500038952382116,1.1231977672131566,0.09776859545490464,1.0247823094995798,0.36890260885408094,1.5042557933607514,0.1205223861207723,1.4492919317410584,0.8058081897896352,0.5704206427334382,0.125532760435465,1.1328813823317612,0.6833917806794811,1.319523643795613,0.08545385657519035,1.08497520473389,0.32219772366700794,1.0911139294606949,0.1723676372429776,1.1747028261490997,0.35934892564944093,1.3313824690555929,0.15028811135840578,1.0699774973213263,0.304156633743121,1.076800420099619,0.196675899818302,1.1619448192027273,0.8418538903049565,1.1266034428785494,0.10810066657756076
4,Anxa,0.8865643341002581,0.25803637811268204,1.1150302393591112,0.14185938142423396,0.6127715482141081,0.43032484459930354,1.016538299436804,0.09806780861294775,1.228213160363353,1.1151840185425692,0.90781203892407,0.0976671511661553,1.3872720480498584,0.4132544883012238,1.2953296017060076,0.11539621012789558,0.6918276195024751,1.007949197185653,1.5675936634641898,0.12576425635574648,1.0385222723020002,0.4248075207207827,1.4610735332672495,0.08154288970217342,0.6488609792668814,0.9034897535705994,1.0738360099077755,0.14578368363097743,1.5042629839323245,0.4873165054875999,0.7833462704214741,0.13030434109820616,1.16369778851268,0.5113014710829562,1.368425377530006,0.08631560175577532,1.2291049535909222,0.4947717376803392,1.5650119744157898,0.07919149666657917,1.0722726490140229,0.39856708176450706,1.6056150939373894,0.12344484042867984,1.2894382020771102,0.4562943356749195,1.140014188935026,0.15633182727650508
5,Rudiae,1.4041599658038049,0.6836841166554011,1.2761699241907607,0.1470303777354715,1.7531002615599354,0.4608453947866979,1.209608618721299,0.23435203610781596,0.9850003256926088,1.051467559262776,1.5715758057453173,0.10431985201255622,1.3383497347211624,0.5563035940108277,1.3560911478483089,0.1247930034260044,2.0120844383945378,0.9972817089258288,1.07944991048676,0.11255968022974618,1.1062674097416112,0.4800196795185585,1.381181139047905,0.1299402917914861,1.4825521651404856,0.9748592506342404,1.131257029659545,0.1471976762127983,1.229041221163198,0.6910033200621071,1.4854791249929522,0.1040030553970369,1.11342853307724,0.4204178623554418,1.1917965329281417,0.2167986997240327,0.9646780620508664,0.4550377851510796,1.1953736770847987,0.17007594592368122,1.2513249128923287,0.34086532697014743,1.328736178810821,0.2963742826952528,1.536137730818693,1.0342637372658392,1.2495604202886332,0.13959029774628412
6,Lupiae,1.3989808334033418,0.6849176623012048,1.2952194403950337,0.14298555804819615,1.740617961981302,0.4506461769681857,1.2358711216607234,0.2303113681105112,1.0089619409522057,1.0474886226219575,1.511492350921544,0.10203758484613924,1.3148764673289517,0.556260230872517,1.360532685129952,0.12384195607113133,1.965187960442215,1.0025711456029454,1.0917555615136183,0.11138658179712732,1.0945877184357349,0.4793252514543729,1.383024812559332,0.1326272843367418,1.452643877281415,1.0022718376885242,1.1313791709500185,0.1473808949792032,1.2447443475484306,0.7007498684124958,1.4649087345410046,0.10269406045827344,1.1239208444647475,0.4141256137154912,1.1952260273735724,0.2157014045261848,0.9783891856263058,0.4480635597792737,1.2113506845569828,0.17047306039881868,1.2561042371263265,0.3300531187470247,1.3485748143293863,0.2977900773218933,1.5301527018427576,1.0364505204633048,1.2571432120707693,0.13802210423153463
7,Brundisium,1.4324827808970293,0.6639889425560498,1.374636566959689,0.15261731114689545,1.088787189780864,0.6100462560161881,1.0330980525690343,0.3022302479687828,1.042476791437431,1.32714421492521,1.261373058295571,0.1275439290455104,0.9463180462608424,0.4775370746316397,1.338083931683425,0.1607416821100787,1.6145054828960266,1.0392545385478322,1.3205038314442998,0.12054236724371332,0.9268277080337028,0.5464786772236161,1.4697531437660012,0.15208993827080514,1.234013140468854,1.1035931191235917,1.4919040368811431,0.14692008264797152,1.2703972710087694,0.7946145724288016,1.3599003785928805,0.11422067566570145,1.1306660127212114,0.4317318730958374,1.3417339626983678,0.2464252483149815,0.8110029444833508,0.463296044901882,1.5004440465850146,0.12546330552564874,1.2806600304195164,0.3712521689221463,1.4823696169618,0.3171292063633957,1.3937465166297194,0.8573930272874276,1.3301954678355845,0.16893400956830637
8,Tarentum,1.2755091037299182,0.6121503741958657,1.3905336105071746,0.2984952894417015,1.3664560090448403,0.5882521726795145,1.335796064353204,0.2560272765689873,1.2548425498309437,1.3536653674400605,1.465505604808395,0.17288499244967023,1.329554792862755,0.6574048612031851,1.606098107657991,0.1901955474335868,1.4017197233331096,0.920354228030454,1.8863253099424344,0.14059705132836697,1.401097191883637,0.7038113002304558,1.4107877300666258,0.1483817441086914,1.2627339238250577,0.8810042164347194,1.8200372637392164,0.1980148906240592,1.232879697739541,0.8253208777389011,1.1207141198956214,0.16979691362730018,1.215001843265585,0.6675272753781026,1.7455158719608377,0.23922526410168352,1.127233387382181,0.7011055731558585,1.6742118387608915,0.1907587255611345,1.439321135749688,0.6153928272359006,1.9789421687255035,0.32488619777801875,1.5203959425021936,0.7911660511482943,1.4344425818941615,0.2107860567132095
9,Egnatia,1.554849521174246,0.5451778244727836,1.9437477757012929,0.17336436274518727,0.9367687102059296,0.6423271780405067,1.1966233239901636,0.217391624113286,1.072376875508076,1.345364264991126,1.4080133504639454,0.17469638619987732,0.911850185729648,0.7372267231311234,1.680340438605984,0.182162894169399,1.2075534950356277,0.6573347386846782,1.7439467852642434,0.17268901499908987,0.9096498077985636,0.7162643903208756,1.4204151138900896,0.22901402895841624,1.0960129489931267,0.7474176078559598,1.7482553522244673,0.19100927132137271,1.230577671174851,0.6509233543432926,1.269893136274299,0.17990528349181242,1.1240785583548232,0.6083093480395836,1.7685359393274052,0.21504396890928645,0.9943958958080528,0.6606846014568094,1.9688668951629775,0.2622897426739912,1.3144648764834046,0.542823184663451,2.0426956705732064,0.36013850841272393,1.112541897964912,0.6535820843554303,1.2702700670867957,0.24660755829686185
10,Caelia,1.4667065557992216,0.7541768253522317,1.454602251472645,0.19856318602712644,1.545669545976626,0.7022464809514599,1.6639002090652155,0.25638719195706045,1.045991030153787,1.9815864425749596,2.2234510339409717,0.2296582866064851,1.4630428313132602,0.9869309674536402,1.4340208752698878,0.20448022421541923,1.2501963110594394,0.9250761391616028,1.856347419607451,0.22369237392131688,1.4835378211454129,0.8366458021760256,1.3016537543613271,0.28007747000819133,1.0720992047953553,0.9454935720488934,1.895648291363942,0.2532053846470658,1.0878453490158235,1.018825850691268,1.4617067373633117,0.224405094745735,0.9295759686767112,0.6147132751365817,1.7189894618622068,0.27398754632768996,0.9481930709853936,0.6320145644129803,1.5567161116589272,0.2707759034956551,1.3634504946306112,0.5745405187456119,1.6853183892725825,0.3924037584736439,1.0654087697679249,0.7562887885231466,1.5687887953850808,0.2752993538403888
11,Caelia Calabria,1.3033902862098778,0.7784117470966296,1.394218256232444,0.16211931146262737,1.500278848208738,0.6379931132445175,1.2294365381926633,0.33515735369050104,1.1101049817010258,1.5095249650183689,1.6743101915616667,0.14759750459971052,1.373193463582671,0.6258085936642764,1.500328883696138,0.1866181414448813,1.489220045925526,0.9607378812318438,1.6087674341844709,0.1431490745437279,1.2790362818857255,0.605677305982354,1.3808412691180625,0.21255914696146933,1.2550331289848584,1.0366759002878423,1.6603569879960478,0.17786247207877345,1.2177606006686608,0.8743565484379114,1.254649227120903,0.14817038386055592,1.151092211584027,0.45515876981649506,1.523943933476223,0.298375293913852,1.008103426922573,0.4900709403364846,1.4931486534268668,0.25453612456160984,1.453533748026644,0.4145046085454105,1.6150086518084066,0.3741730046406221,1.38728176181236,1.011104294155421,1.3306103333998265,0.19785447010163512
12,Netium,1.990763074346722,0.8708508771096645,1.4361698932177285,0.21399833469112892,1.459277343589629,0.7311044990214531,1.5853072966160795,0.243833215581462,1.0236942757405507,1.9909059766162136,2.0675325225286953,0.26904136122876754,1.6281036988502129,1.1236605564040454,1.3912433989914008,0.2434143457110687,1.300719659157398,1.0242871642112732,1.6287037997502385,0.2592366932152098,1.6779666064566026,0.9174471939893046,1.271933526736204,0.2969793925905441,1.299259251275939,0.9087136014961876,1.9318361629819656,0.25251410530687984,0.9995252085106257,1.0271602152708934,1.5756777712047902,0.253556142440024,0.9547461473086488,0.7068189762098372,1.6462263406124884,0.2733175077646837,1.236329856474838,0.732357894625899,1.457932383222965,0.31529818248053837,1.284413459589663,0.6805093333860149,1.6113706680156723,0.3818283765305318,1.2144956912160454,0.7673638602008734,1.6109536830085276,0.28479093366674246
13,Barium,1.1346797751576714,0.6571340874339757,1.7864544723810774,0.23589906350950177,1.2861011359798775,0.8077611730339822,2.0736400009541027,0.1860262886024593,1.1454090147875668,1.3513240372197013,2.2417493311206944,0.2388839166151004,0.9363788636882654,0.9380541512135708,1.4829086911812257,0.20271806787239033,1.0041593260979385,0.718431934212031,2.0162213167447725,0.23949195960264527,0.930835015988082,0.8264551569906513,1.3884028362424186,0.27123651933134274,0.7947494668906994,0.585748518216476,1.8385494553640984,0.27967286967159655,1.0442411128054845,0.8298165105701832,1.438058644734072,0.23566156374604513,0.7544888385226217,0.7565820710042889,2.0068908193138206,0.2266519434331508,0.6100933475775665,0.7695224281107442,1.922881470101603,0.28839085369967343,1.2933298847648536,0.7296994608439756,2.1026771974027825,0.3616423079806767,0.7953876529516799,0.5966894391547428,1.5387457175201245,0.2664352394221874
14,Genusia,1.5784592859979187,0.863638449460268,1.789729296628918,0.16488782432861626,1.1674569632325853,0.6483315901298609,1.7557372214006526,0.3011291312452938,1.2499033060989209,1.4321159246776785,1.808631698733994,0.20194638683460653,1.0607661729944604,0.7473639265767166,1.7473147570022516,0.22940773949293153,1.1055850187050444,0.9344320965132544,2.002531120021428,0.1935623094905168,1.3986351947699274,0.6849574831181339,1.5388487638639552,0.30681475730878965,1.0342288469629628,0.8542410793847272,2.1858052608690093,0.2230656452676547,1.3104538696685009,0.8077072155262742,1.5576855686626263,0.21191714830430491,1.23994107650859,0.5148124293690282,1.9606756679713728,0.3210684412292072,1.301015333937747,0.5329145451209375,1.7949910826448885,0.32917576316478,1.4043395170675856,0.4870101335857595,2.015564089374883,0.3579122214578092,1.025744208533849,0.7775830738246441,1.8230798750051431,0.2453205117822758
15,Silvium,1.7903963656168882,0.880558831141134,1.583295411325891,0.22784669105915745,1.3462439620441389,0.7860802974668853,1.6538348152498494,0.2683339135662857,1.0500641445140668,1.733079433441162,2.000871075910303,0.25719650794706,1.322492713885457,0.9512075979613402,1.489191868914617,0.26674379111004515,1.2275192609282353,1.0505395698707731,1.6309105863485636,0.2483222791966836,1.5664511379105093,0.9086066734363144,1.3522663568167408,0.31457393760103813,1.228501511796173,0.9542696240771512,1.8961482192368784,0.27589483706138596,1.0981990141718911,0.9606102735739652,1.6693250887062518,0.26333848657629416,1.0566900943159525,0.7481781552992595,1.676757391525491,0.2951488156757013,1.2100228822284749,0.7586902695386399,1.4819676239928856,0.32523756230358586,1.2598716747600402,0.719615997086726,1.654092396321318,0.37358408932461334,1.1782421508444798,0.8212221234101351,1.6399737869142952,0.30259853674959175
16,Butuntum,1.8792386084197623,0.8171885261822384,1.441832825441934,0.2069930576269239,1.4765944703915603,0.6938389765393229,1.626427173614502,0.24098917048731464,1.037045629359035,1.957677967033301,2.1097314039158133,0.25430504048454733,1.5976521721926988,1.0874998593383485,1.4076750028903342,0.2285183927330514,1.2815421211692963,0.9959889656982336,1.6857852566746667,0.2467937033731316,1.6005743935803791,0.8860534218478043,1.2819752026772446,0.29026015962418045,1.2342348616478969,0.9071420202807488,1.914443368370124,0.25116054531195114,1.0274167108641967,1.0365165583540443,1.5383813402435031,0.2439322946530939,0.9351030649214916,0.669784242565223,1.6717846244905468,0.27731725354502623,1.1529688917448897,0.6956423725476509,1.4954332700019954,0.30769193052980043,1.3220951589019367,0.6357670318841403,1.6455322270403991,0.38478329259993505,1.1681768450811338,0.7757773293153215,1.5998219307387591,0.27776488668403543
17,Rubi,2.0244503938029164,0.9026686625363046,1.441824140570089,0.21866295185992535,1.4455235506921609,0.7739640108138457,1.5654543991046102,0.2435339875686329,1.0008950285580127,1.9537767179878305,2.017146163724463,0.2788960817416153,1.556085720992409,1.071875302780904,1.3988164981384448,0.2610768594950304,1.312784462498977,1.0440950666307869,1.5588393275513244,0.26830621016934314,1.7171130947467992,0.9465809133020752,1.2564037129483416,0.3035519675021749,1.3530714880725194,0.8938339434129775,1.9233372027029372,0.2593023714195987,0.992325171627806,0.9852688022525856,1.6116368366998408,0.2593549774633929,0.978004222627178,0.7526230802717765,1.6078557564538691,0.26549207302219663,1.288847936108508,0.7730585988861562,1.4066346958613716,0.31855043628557916,1.2302854197442263,0.7333541781111148,1.562790478291533,0.3722771817793226,1.2569216353476316,0.7521095116844092,1.6064938205240018,0.2941477189149557
18,Canusium,2.202505581114027,0.9015594465202756,1.5443227254019842,0.24694598810540305,1.402592952516344,0.8877994883060455,1.535856420463986,0.21171499997377397,0.8683940348360274,1.8608197265201143,1.7639597034454346,0.3213045103682412,1.3874372495545282,1.0157410124937694,1.2111555743217468,0.33085158632861245,1.213354062239329,1.2472124200397068,1.262467380894555,0.31589972886774276,1.867695674631331,1.0745382352670034,1.1272182269891102,0.32553296095795103,1.5900253793928358,0.9841780172453988,1.556769733958774,0.31158692128128473,1.0009627797868517,0.9867700029744042,1.5663943717214797,0.287217928899659,0.9597571796841092,0.9387056795756022,1.4051377889845107,0.24104248540269005,1.4514532555474176,0.9129665513833364,1.1970948958396912,0.3257780143287447,1.0969778248998854,0.9277306934197744,1.3630984293089972,0.31462407721413505,1.4811643030908372,0.81763853987058,1.3921777802043491,0.33113201214207544
19,Cannae,2.243852217992147,0.8781588776960029,1.6431930771282128,0.22958422663646777,1.451886928296304,0.8444992192425169,1.6005811949033997,0.20021455956471937,0.8511389487230026,1.9234576727355923,1.7304176212968052,0.34047290763339483,1.411231641296868,1.028916012059461,1.20861986547977,0.34473878145217896,1.2259701149420694,1.2681394611393009,1.2652173831656173,0.32172241323703044,1.895348908127965,1.0747452086962022,1.1276166694121317,0.324486456408694,1.6413727448330269,0.9553301899551272,1.59267782735395,0.3186822103353234,0.9950310033452404,0.9787026713560292,1.5857327118650213,0.2879302405022286,0.9206503503494434,0.9227093608529718,1.422615033012253,0.2249425739922502,1.4697131495754998,0.8993912907065572,1.2070623544959334,0.32627206208469633,1.079867864245767,0.9041087144129986,1.3815518255169328,0.30909421630539335,1.5128592040624704,0.7982778047119174,1.3778365090623632,0.334021337464586
20,Norba,1.3587989552637163,0.7218661047099681,1.416507155707713,0.17662798825944406,1.337029668990146,0.7203396412763703,1.3550258968653304,0.2754650516456433,1.049483976203404,1.701923290263401,1.8906277900331476,0.19346564978026273,1.3422456261816988,0.8415199006541392,1.4498880571193908,0.19283730692408055,1.1352859411346778,0.8291404831275512,1.853827994325188,0.18482138571444523,1.33716411670942,0.7742179320099648,1.2869651012206345,0.2612354846817724,1.1165731687224314,0.9386445258440596,1.8754870773701189,0.2165764447678341,1.1907819324664854,0.8667182788420259,1.3140885339694075,0.1884012541409289,1.1096866840726871,0.5556078569272931,1.633204406566834,0.27937540204337474,1.0807844271820584,0.5662178004725595,1.4981099075145936,0.2757549725891499,1.389670485325074,0.5171969746605733,1.5966879839307806,0.39117675724993933,1.1003133179096694,0.78445655897762,1.4252671386418718,0.251392775372173
21,Azetium,1.324141316284421,0.7486183296771071,1.4465843441799215,0.18404076312462128,1.346584578714759,0.7473172092329863,1.4374444390314196,0.2784276984261172,1.033506398152442,2.0195935746123888,2.2573053653423605,0.2034992476866256,1.3222490198471968,0.9099060341513534,1.4574864741364215,0.1919194110648125,1.1306425157715292,0.8009247324045967,1.937656411757836,0.19657147453246612,1.3333616329534022,0.8039591676509219,1.3223529600989226,0.2696692515754592,1.0514997680802152,0.93999272827649,1.8936548400248876,0.23751902792653348,1.1330757273268377,0.9704514763473924,1.3940395917827728,0.2045281221626571,1.0067244274583875,0.5727235094993902,1.764526889065272,0.26242528518670283,0.9606283040068267,0.5797049974963676,1.56971552765747,0.25698986602314994,1.3791896835711208,0.5297255523469113,1.6780414950793685,0.3934884697064016,0.97864443697541,0.7502710297366613,1.5198620282686677,0.26246829957983614
22,Salapia Vetus,1.9086055534609248,0.905896673309669,1.9905231041854687,0.30458004608582917,1.3513088462058078,1.18322882089722,1.8418188419234889,0.14995781347323,0.8151862006508902,1.2476141430018992,1.4430649839090497,0.3651960875880852,1.2529820376567626,0.7275167472576827,0.9751881098479368,0.3902148351240694,1.029263748077864,1.0894373659337504,1.20330693400308,0.396460345086087,1.6299828126859128,1.12480464450429,1.1102847085909897,0.32653018095520103,1.5074167942063192,0.9520900573623314,1.350189755471905,0.3849253412712826,0.9692116516359736,0.70475163881698355,1.4635639659474404,0.29760418078872597,0.8615488115991099,1.1960879963435485,1.5538158234585535,0.21806913229186883,1.3060082337829504,0.9693735186973316,1.2788236221570648,0.3190272472547681,0.960429145914785,1.2679226995853896,1.4079680871427729,0.19677464412839224,1.3310186101479478,0.7639444517285636,1.3284437155455686,0.34311942170175275
23,Salapia Nova,2.7355979919433593,0.9211173748702146,1.4846602380945442,0.2969655643688159,1.4532556032866577,1.1138314989175688,1.3745723006430637,0.159702492429969,0.8498549427878991,1.6443257749750373,1.7604262055975668,0.3436427204796437,1.585919415147117,0.8161171669370673,0.9875459716561136,0.37496822657210105,1.3337845594695446,1.193201299597708,1.0098286509513854,0.3780326369103421,2.2790591213140594,1.1401658205503828,0.9964508765199211,0.3250973860199532,2.0369859872909073,0.9976144585716592,1.156689044598783,0.3591865877756912,1.2372609899285134,0.8019224880786424,1.502338476663225,0.2999775040015746,1.218431064787875,1.1577346327599514,1.2017336580190765,0.22695679667960392,1.8305412589833976,0.9907142834716968,0.9810260064146492,0.32131651700212716,1.2264148587591193,1.2025098222025326,1.1538831544726085,0.2217140924059943,1.863692886106084,0.7960414198007476,1.2504518056183718,0.3437000644340944
24,Herdoniae,1.974570888267534,1.0223857855103426,1.4960019436458614,0.3087106351084357,1.3465456210526845,1.036802566691533,1.577759142156682,0.22188687567876225,0.9126382003427884,1.6546483711908329,1.8035290643939503,0.33888075242373233,1.3088106058321276,1.035248841748675,1.221790243581904,0.3480664054286027,1.2076039239597534,1.3088174175629412,1.2428605292467465,0.340860478096627,1.7154056028498366,1.1838426829984523,1.1292317871012676,0.3479809095662179,1.4787678819908123,1.0865029624644542,1.5531944228498729,0.34103565374743483,1.0604578101928337,1.099703210845623,1.5983507073165586,0.33106314482571564,0.9908993094826172,1.0669972684559406,1.490543955924527,0.28680094769870407,1.355060624862944,1.02194516424098,1.2071565971011815,0.33011512901692314,1.0887385734775723,1.0754290976513683,1.3646145138964556,0.2970062300262835,1.36803292748112,0.9082660473699804,1.506281466292055,0.33900134475439186
25,Forentum,2.0036161790514204,0.9706658831893596,1.5577098299569614,0.28660248129758065,1.398678763030356,0.9681693527997876,1.6114876986619069,0.23821534861229995,0.9472700154300228,1.7362932626976562,1.941594730578196,0.32531508923646046,1.3606065386079351,1.0220807190700496,1.3266300404018352,0.33229087353287257,1.2583309898461996,1.2399349100386616,1.351518351935485,0.3256051410073122,1.7400101944470086,1.1013501460242163,1.2315798645062297,0.3387712966567198,1.4626301069965275,1.0465752260567365,1.6621124207171625,0.32598211973771923,1.0618948229492513,1.040959719718839,1.6981242863052095,0.313523802321588,1.0284755809959274,0.9890813717927632,1.5166332748438744,0.2762595764256914,1.3623875515877932,0.964786901602296,1.2878680146328536,0.3338362342707245,1.1581334305985629,0.9812574537612933,1.4517997853424518,0.327534255492313,1.3854074261648237,0.8892298535915768,1.5351117483168977,0.3395895804257671
26,Ausculum,1.8448869416273808,1.0153622704649297,1.417284894912824,0.3100708868346073,1.2869736108258536,1.0175823946748617,1.4990927385577852,0.23053605633879037,0.8707360439257089,1.6220256565372058,1.728347962157873,0.339919635605975,1.2340436970182866,1.0402910083464447,1.1870547720402955,0.3459619824055387,1.1562378561306652,1.2849944308569872,1.2006652083646736,0.34025151060219505,1.6125407661555298,1.155620176455426,1.1015144657165423,0.3462768520879854,1.359800220622017,1.072861950869984,1.4990471710105149,0.34120549488990887,0.9817340579011176,1.0874540276299305,1.545277969712277,0.33287443264741834,0.9348555774786478,1.045113156895431,1.4082029645155123,0.2897190497445626,1.2540518387575084,1.0103234784478208,1.1628588734020675,0.3322449839060833,1.0368926639165856,1.0420762486501272,1.3157829019094651,0.3071924703946689,1.285565124014244,0.912868302884026,1.4352276319794883,0.3378384614995509
27,Aecae,1.712856207001075,1.1045800905549124,1.3162858397773145,0.33991882780964455,1.2504800105362797,1.077138919508859,1.4814773497956522,0.2422833487224043,0.8614875268400385,1.6995456901828894,1.5659644164396136,0.3556898826963446,1.146977876009566,1.1050703678238258,1.1669975136103254,0.35550405061646795,1.116844903217273,1.3788644311133396,1.1393877720564938,0.3552318047271686,1.5299317584948593,1.2334845291094834,1.0889933038293649,0.35485644829407165,1.2476830712864908,1.122849391685443,1.524306804946299,0.3553532179821743,0.9013895258474884,1.1818728607692075,1.5366780007823129,0.3565103541599231,0.8774760674894526,1.1057806957973524,1.40713991877738,0.31260115631510704,1.153833628906293,1.0687888371810486,1.1301848696858696,0.335263695408789,0.9786612043220004,1.0967916037259478,1.2912350609061425,0.29938922467526424,1.1952360158555964,0.9552647113800048,1.4760737662904715,0.3357644209701024
28,Luceria,1.6994676030578266,1.0698021689688697,1.4311884288635774,0.34089401153877275,1.2644191222744814,1.0184472916066512,1.6000163897294932,0.23305349018008945,0.882117031239703,1.711625454094524,1.6162972341637405,0.3499989954241316,1.1239017108306797,1.0686470791527785,1.2083983122623592,0.34897640978828376,1.114655759041293,1.363669626533578,1.2174001636157543,0.34919267770641216,1.5315636013526308,1.2030966833132004,1.1160797410239391,0.35117143718419697,1.2860945878647998,1.0897748887131589,1.5735983175134334,0.3497929550656425,0.9457552256508134,1.1833904401859552,1.573059688939592,0.3539774199960444,0.8650059131120494,1.0488641640863006,1.4829986679255285,0.30843796969682047,1.1631262658125718,1.0060232671355331,1.20261172634594,0.32548134609344065,0.9816953921372364,1.0459471457639968,1.3575358369084316,0.284325916701949,1.16914982214604,0.8977202325041039,1.554555215976776,0.3202382377380662
29,Arpi,1.8210775172150375,1.0172523522803714,1.537525701842852,0.29746083018497066,1.295713867917157,1.003925311085362,1.7287136156286969,0.2258410596807531,0.9440337503516434,1.6554671491285833,1.7156012788981665,0.3166892157838382,1.2050501694881943,1.0366907927813946,1.2956107620158184,0.3239765375919257,1.1353608479169124,1.340462337137602,1.287697769118102,0.3122106236499428,1.5440654327938754,1.2003076633884335,1.1535663098030176,0.3532754996878989,1.444998834223822,1.0923361852931763,1.6344221075642562,0.3232478746765145,1.0409793693747296,1.1842156579297127,1.6262968055887244,0.3166953465282517,0.9172169662161962,1.0261249687580989,1.6386842954345464,0.28930192239065833,1.302428092999213,0.9735646053181932,1.3184708306186683,0.31436566425116536,1.0009451871216963,1.0578666021359846,1.460387653419102,0.28317714597554816,1.2857928977450002,0.8862077189771921,1.613082137150519,0.3215611074328156
30,Teanum Apulum,1.604819484774986,1.0815347212084223,1.4575765708859048,0.36676239712854447,1.2525804940234408,0.935320484236385,1.7177659749984742,0.2000806233521258,0.8415735820705971,1.8429795032136895,1.5330871105194093,0.3553172613127848,1.026523811763592,1.0179726615380704,1.192041630959243,0.3537510502204466,1.0641852676198724,1.381831591316823,1.23958345182826,0.3559861451722263,1.5548913998550244,1.1677604168988345,1.0878548336832712,0.3443834963139523,1.2120965518308489,1.0567612404233957,1.5606084662876771,0.34968744610132796,0.9111249361145364,1.2052425272009346,1.5358518710297144,0.3664779809083831,0.8156817773754677,0.9770022535591982,1.5095412549008145,0.29370391636752013,1.07998735877905,0.9249287463306042,1.2205933384681016,0.3110646040252085,0.983846956558442,0.9737486114662685,1.3763807181561931,0.26397065533680864,1.0539126250181303,0.7894979751511906,1.6091723120614383,0.30871426543492947
31,Sipontum,1.3321309699739576,0.989545643463263,1.919445825264593,0.24222354774651503,1.0885816292645152,1.023932455633788,2.280692439442793,0.2907282869277246,0.9281259037454032,1.1651600627353909,1.1959962835493645,0.2878494914871695,0.9723812623676164,1.012355485037303,1.4815571241314636,0.31756330365022734,0.8632507158501801,1.171436145300288,1.6628797270791948,0.2587354863438371,1.110229669197258,1.1981089032284349,1.202280910293083,0.3737747689266376,1.1085923978298768,0.9726792107515806,1.78058483755642,0.28261301128586314,0.8075638253058018,1.2095135739031393,1.4774161905985776,0.27444194791830173,0.6434028655156961,1.0768524774521455,1.8652382525093352,0.31210332831593374,0.989439856511595,1.0242933407759989,1.86347380988801,0.30342159771063937,0.7305516423532247,1.137971407896735,1.881694031403204,0.289761549221026,0.9908564066673072,0.8452396642734117,1.6936046066840134,0.3325260781386508
