tmcv
0.3803203862148335
0.5019752174268628
0.44890290722500686
0.11827507166343952
0.3751738041752184
0.5076005579372178
0.4484178219461744
0.11891236517957075
0.3733465226142896
0.527115934453111
0.4405491537317165
0.1178191435280224
0.37657199492788646
0.5004497691028555
0.4481576275116625
0.11877576296142948
0.3749555653370175
0.515121914972003
0.4454769197222287
0.11804013202156614
0.3743561419911152
0.5070883114204829
0.4480212855563992
0.11885359796250992
0.3725635167772251
0.500605481678249
0.44599576859021783
0.11991813130181342
0.3716103398048457
0.5024866142534327
0.44816874381882954
0.11792126020348602
0.37188997189579864
0.5068703246931315
0.44707306828438526
0.11868521135814264
0.3721693201437637
0.5069865549963218
0.44778269561815265
0.11963282868199442
0.3708999113342447
0.5037453118982032
0.4436023824551376
0.12244176766621193
0.3738661626878932
0.4966551039239348
0.4454397109594432
0.12009763138805504
