cmcv difference
0.8787482438090375
0.8215413204905078
0.6361144936753496
0.21339327937339736
0.7569158559454661
0.8008871853410697
0.6217484412983477
0.24552349449172045
0.6236132572168538
0.8792298846703047
0.8655056804052852
0.2201438927530679
0.6808527577681165
0.8388182009833645
0.6736775796148018
0.22846455580929315
0.6671041154855506
0.8120998901997052
0.6440223191473914
0.2171060745650396
0.8164219499820515
0.8440062211285966
0.6365730569427992
0.2357968644387784
0.6667474448281626
0.8307177965204957
0.8150928403021591
0.2206761379075088
0.4795887182635029
0.8985165075654874
0.8743570490937467
0.21553235516441094
0.45255334449886486
0.7622630015927204
0.859193111534666
0.23468394707176504
0.6027459157277157
0.7673302263909522
0.6724722723161599
0.22372860508316322
0.5596376955173237
0.7662869316328624
0.7506045140606612
0.23525823091563416
0.7470829887965424
0.8924336894625302
0.6979552707106456
0.22499174235782884
